,portfolio,date
658,22368.6040377228,2019-08-15
659,22707.018783401218,2019-08-16
660,22851.55270604387,2019-08-19
661,22552.309772492004,2019-08-20
662,22899.220537072586,2019-08-21
663,23250.566583342694,2019-08-22
664,22728.397914547313,2019-08-23
665,22967.40477739515,2019-08-26
666,22746.308376164347,2019-08-27
667,23002.98823788536,2019-08-28
668,23322.377723013524,2019-08-29
669,23341.304277063093,2019-08-30
670,22842.80404073225,2019-09-03
671,23039.32547565653,2019-09-04
672,23442.63050033821,2019-09-05
673,23397.107702563415,2019-09-06
674,23416.47604387389,2019-09-09
675,23335.867494220758,2019-09-10
676,23582.543501139044,2019-09-11
677,23678.699629852053,2019-09-12
678,23620.313607839664,2019-09-13
679,23483.035399974717,2019-09-16
680,23562.627419222652,2019-09-17
681,23578.149221872478,2019-09-18
682,23453.158637403616,2019-09-19
683,23359.193582708493,2019-09-20
684,23461.947126676278,2019-09-23
685,23249.242748778925,2019-09-24
686,23423.84194954663,2019-09-25
687,23294.356199847884,2019-09-26
688,23121.108359373822,2019-09-27
689,23218.197361334805,2019-09-30
690,22943.823138273816,2019-10-01
691,22379.187542139625,2019-10-02
692,22595.22061108112,2019-10-03
693,22879.120647861546,2019-10-04
694,22888.05289751769,2019-10-07
695,22506.76863000192,2019-10-08
696,22726.457270458675,2019-10-09
697,22869.157372544407,2019-10-10
698,23415.5283855617,2019-10-11
699,23384.53267912122,2019-10-14
700,23648.23274715362,2019-10-15
701,23245.744205751736,2019-10-16
702,23282.92309559861,2019-10-17
703,23115.691431207222,2019-10-18
704,23314.887032292314,2019-10-21
705,23218.674491937792,2019-10-22
706,23468.652362203975,2019-10-23
707,23647.09119285317,2019-10-24
708,23950.22915572119,2019-10-25
709,24342.806245896925,2019-10-28
710,24228.717986440977,2019-10-29
711,24476.46737434906,2019-10-30
712,24411.273660111998,2019-10-31
713,24861.975868627338,2019-11-01
714,24803.362778971044,2019-11-04
715,24788.20563302876,2019-11-05
716,24870.02908150809,2019-11-06
717,25048.50926479647,2019-11-07
718,25272.189975428802,2019-11-08
719,25274.826582965085,2019-11-11
720,25418.68503868747,2019-11-12
721,25582.872807247204,2019-11-13
722,25609.48180567354,2019-11-14
723,25621.66982544546,2019-11-15
724,25590.765953234524,2019-11-18
725,25714.15657128622,2019-11-19
726,25644.879316635932,2019-11-20
727,25579.04827098897,2019-11-21
728,25689.43652522536,2019-11-22
729,25838.594911923694,2019-11-25
730,25857.59995478059,2019-11-26
731,25847.894584640413,2019-11-27
732,25906.88595766587,2019-11-29
733,25555.784816532527,2019-12-02
734,25433.230159021143,2019-12-03
735,25376.563110466337,2019-12-04
736,25474.93487210827,2019-12-05
737,25700.84735868308,2019-12-06
738,25593.106365896085,2019-12-09
739,25605.1909408694,2019-12-10
740,25589.228904839147,2019-12-11
741,25935.383459496916,2019-12-12
742,26177.933357917027,2019-12-13
743,26444.895658561574,2019-12-16
744,26526.39870179749,2019-12-17
745,26433.571518724904,2019-12-18
746,26530.208653016125,2019-12-19
747,26670.372225084757,2019-12-20
748,26564.957262744167,2019-12-23
749,26544.887613695315,2019-12-24
750,26627.87622956789,2019-12-26
751,26610.660318338014,2019-12-27
752,26416.106919454007,2019-12-30
753,26471.934657056234,2019-12-31
754,26711.274067754835,2020-01-02
755,26500.004272124454,2020-01-03
756,26738.70249501902,2020-01-06
757,26666.237158614906,2020-01-07
758,26875.16157760333,2020-01-08
759,27168.20162222629,2020-01-09
760,27112.672709869625,2020-01-10
761,27246.578315745544,2020-01-13
762,27381.944495992004,2020-01-14
763,27506.258436489414,2020-01-15
764,27581.8575920335,2020-01-16
765,27679.996586143923,2020-01-17
766,27456.955696156405,2020-01-21
767,27430.76425772419,2020-01-22
768,27378.151497721185,2020-01-23
769,27199.83110630693,2020-01-24
770,26658.592626087244,2020-01-27
771,26965.144539584137,2020-01-28
772,26939.55707918814,2020-01-29
773,27177.151951526062,2020-01-30
774,26406.28247499447,2020-01-31
775,26609.08875503589,2020-02-03
776,27096.193076566356,2020-02-04
777,27285.262703185384,2020-02-05
778,27391.001879357544,2020-02-06
779,27104.819771781902,2020-02-07
780,27413.45222058982,2020-02-10
781,27424.624876321584,2020-02-11
782,27651.733411077716,2020-02-12
783,27514.439538888153,2020-02-13
784,27613.601834559733,2020-02-14
785,27590.897350610707,2020-02-18
786,27839.056913131026,2020-02-19
787,27830.505217967082,2020-02-20
788,27361.857991425593,2020-02-21
789,26555.017139570475,2020-02-24
790,25735.55059779839,2020-02-25
791,25435.855286189515,2020-02-26
792,24337.54556871264,2020-02-27
793,24120.332886968186,2020-02-28
794,25182.70436295695,2020-03-02
795,24244.581900856632,2020-03-03
796,25131.838590791867,2020-03-04
797,24216.66841036941,2020-03-05
798,23678.569379860965,2020-03-06
799,21769.230995994832,2020-03-09
800,23189.689329434033,2020-03-10
801,22147.664676462708,2020-03-11
802,20026.334093227553,2020-03-12
803,21553.016574759902,2020-03-13
804,18519.081594191644,2020-03-16
805,19800.023179807027,2020-03-17
806,19403.416202188586,2020-03-18
807,20092.166107241275,2020-03-19
808,19567.70676838596,2020-03-20
809,19543.801406327206,2020-03-23
810,21520.012349377314,2020-03-24
811,21041.975211510893,2020-03-25
812,22220.914342109998,2020-03-26
